145	3145
1145	3145
2905	3145
146	3146
1146	3146
2906	3146
147	3147
1147	3147
2907	3147
148	3148
1148	3148
2908	3148
149	3149
1149	3149
2909	3149
150	3150
1150	3150
2910	3150
151	3151
1151	3151
2911	3151
152	3152
1152	3152
2912	3152
153	3153
1153	3153
2913	3153
154	3154
1154	3154
2914	3154
155	3155
1155	3155
2915	3155
156	3156
1156	3156
2916	3156
157	3157
1157	3157
2917	3157
158	3158
1158	3158
2918	3158
159	3159
1159	3159
2919	3159
160	3160
1160	3160
2920	3160
161	3161
1161	3161
2921	3161
162	3162
1162	3162
2922	3162
163	3163
1163	3163
2923	3163
164	3164
1164	3164
2924	3164
165	3165
1165	3165
2925	3165
166	3166
1166	3166
2926	3166
167	3167
1167	3167
2927	3167
168	3168
1168	3168
2928	3168
169	3169
1169	3169
2929	3169
170	3170
1170	3170
2930	3170
171	3171
1171	3171
2931	3171
172	3172
1172	3172
2932	3172
173	3173
1173	3173
2933	3173
174	3174
1174	3174
2934	3174
175	3175
1175	3175
2935	3175
176	3176
1176	3176
2936	3176
177	3177
1177	3177
2937	3177
178	3178
1178	3178
2938	3178
179	3179
1179	3179
2939	3179
180	3180
1180	3180
2940	3180
181	3181
1181	3181
2941	3181
182	3182
1182	3182
2942	3182
183	3183
1183	3183
2943	3183
184	3184
1184	3184
2944	3184
185	3185
1185	3185
2945	3185
186	3186
1186	3186
2946	3186
187	3187
1187	3187
2947	3187
188	3188
1188	3188
2948	3188
189	3189
1189	3189
2949	3189
190	3190
1190	3190
2950	3190
191	3191
1191	3191
2951	3191
192	3192
1192	3192
2952	3192
193	3193
1193	3193
2953	3193
194	3194
1194	3194
2954	3194
195	3195
1195	3195
2955	3195
196	3196
1196	3196
2956	3196
197	3197
1197	3197
2957	3197
198	3198
1198	3198
2958	3198
199	3199
1199	3199
2959	3199
200	3200
1200	3200
2960	3200
201	3201
1201	3201
2961	3201
202	3202
1202	3202
2962	3202
203	3203
1203	3203
2963	3203
204	3204
1204	3204
2964	3204
205	3205
1205	3205
2965	3205
206	3206
1206	3206
2966	3206
207	3207
1207	3207
2967	3207
208	3208
1208	3208
2968	3208
209	3209
1209	3209
2969	3209
210	3210
1210	3210
2970	3210
211	3211
1211	3211
2971	3211
212	3212
1212	3212
2972	3212
213	3213
1213	3213
2973	3213
214	3214
1214	3214
2974	3214
215	3215
1215	3215
2975	3215
216	3216
1216	3216
2976	3216
217	3217
1217	3217
2977	3217
218	3218
1218	3218
2978	3218
219	3219
1219	3219
2979	3219
220	3220
1220	3220
2980	3220
221	3221
1221	3221
2981	3221
222	3222
1222	3222
2982	3222
223	3223
1223	3223
2983	3223
224	3224
1224	3224
2984	3224
225	3225
1225	3225
2985	3225
226	3226
1226	3226
2986	3226
227	3227
1227	3227
2987	3227
228	3228
1228	3228
2988	3228
229	3229
1229	3229
2989	3229
230	3230
1230	3230
2990	3230
231	3231
1231	3231
2991	3231
232	3232
1232	3232
2992	3232
233	3233
1233	3233
2993	3233
234	3234
1234	3234
2994	3234
235	3235
1235	3235
2995	3235
236	3236
1236	3236
2996	3236
237	3237
1237	3237
2997	3237
238	3238
1238	3238
2998	3238
239	3239
1239	3239
2999	3239
240	3240
1240	3240
3000	3240
241	3241
1241	3241
2001	3241
242	3242
1242	3242
2002	3242
243	3243
1243	3243
2003	3243
244	3244
1244	3244
2004	3244
245	3245
1245	3245
2005	3245
246	3246
1246	3246
2006	3246
247	3247
1247	3247
2007	3247
248	3248
1248	3248
2008	3248
249	3249
1249	3249
2009	3249
250	3250
1250	3250
2010	3250
251	3251
1251	3251
2011	3251
252	3252
1252	3252
2012	3252
253	3253
1253	3253
2013	3253
254	3254
1254	3254
2014	3254
255	3255
1255	3255
2015	3255
256	3256
1256	3256
2016	3256
257	3257
1257	3257
2017	3257
258	3258
1258	3258
2018	3258
259	3259
1259	3259
2019	3259
260	3260
1260	3260
2020	3260
261	3261
1261	3261
2021	3261
262	3262
1262	3262
2022	3262
263	3263
1263	3263
2023	3263
264	3264
1264	3264
2024	3264
265	3265
1265	3265
2025	3265
266	3266
1266	3266
2026	3266
267	3267
1267	3267
2027	3267
268	3268
1268	3268
2028	3268
269	3269
1269	3269
2029	3269
270	3270
1270	3270
2030	3270
271	3271
1271	3271
2031	3271
272	3272
1272	3272
2032	3272
273	3273
1273	3273
2033	3273
274	3274
1274	3274
2034	3274
275	3275
1275	3275
2035	3275
276	3276
1276	3276
2036	3276
277	3277
1277	3277
2037	3277
278	3278
1278	3278
2038	3278
279	3279
1279	3279
2039	3279
280	3280
1280	3280
2040	3280
281	3281
1281	3281
2041	3281
282	3282
1282	3282
2042	3282
283	3283
1283	3283
2043	3283
284	3284
1284	3284
2044	3284
285	3285
1285	3285
2045	3285
286	3286
1286	3286
2046	3286
287	3287
1287	3287
2047	3287
288	3288
1288	3288
2048	3288
289	3289
1289	3289
2049	3289
290	3290
1290	3290
2050	3290
291	3291
1291	3291
2051	3291
292	3292
1292	3292
2052	3292
293	3293
1293	3293
2053	3293
294	3294
1294	3294
2054	3294
295	3295
1295	3295
2055	3295
296	3296
1296	3296
2056	3296
297	3297
1297	3297
2057	3297
298	3298
1298	3298
2058	3298
299	3299
1299	3299
2059	3299
300	3300
1300	3300
2060	3300
301	3301
1301	3301
2061	3301
302	3302
1302	3302
2062	3302
303	3303
1303	3303
2063	3303
304	3304
1304	3304
2064	3304
305	3305
1305	3305
2065	3305
306	3306
1306	3306
2066	3306
307	3307
1307	3307
2067	3307
308	3308
1308	3308
2068	3308
309	3309
1309	3309
2069	3309
310	3310
1310	3310
2070	3310
311	3311
1311	3311
2071	3311
312	3312
1312	3312
2072	3312
313	3313
1313	3313
2073	3313
314	3314
1314	3314
2074	3314
315	3315
1315	3315
2075	3315
316	3316
1316	3316
2076	3316
317	3317
1317	3317
2077	3317
318	3318
1318	3318
2078	3318
319	3319
1319	3319
2079	3319
320	3320
1320	3320
2080	3320
321	3321
1321	3321
2081	3321
322	3322
1322	3322
2082	3322
323	3323
1323	3323
2083	3323
324	3324
1324	3324
2084	3324
325	3325
1325	3325
2085	3325
326	3326
1326	3326
2086	3326
327	3327
1327	3327
2087	3327
328	3328
1328	3328
2088	3328
329	3329
1329	3329
2089	3329
330	3330
1330	3330
2090	3330
331	3331
1331	3331
2091	3331
332	3332
1332	3332
2092	3332
333	3333
1333	3333
2093	3333
334	3334
1334	3334
2094	3334
335	3335
1335	3335
2095	3335
336	3336
1336	3336
2096	3336
337	3337
1337	3337
2097	3337
338	3338
1338	3338
2098	3338
339	3339
1339	3339
2099	3339
340	3340
1340	3340
2100	3340
341	3341
1341	3341
2101	3341
342	3342
1342	3342
2102	3342
343	3343
1343	3343
2103	3343
344	3344
1344	3344
2104	3344
345	3345
1345	3345
2105	3345
346	3346
1346	3346
2106	3346
347	3347
1347	3347
2107	3347
348	3348
1348	3348
2108	3348
349	3349
1349	3349
2109	3349
350	3350
1350	3350
2110	3350
351	3351
1351	3351
2111	3351
352	3352
1352	3352
2112	3352
353	3353
1353	3353
2113	3353
354	3354
1354	3354
2114	3354
355	3355
1355	3355
2115	3355
356	3356
1356	3356
2116	3356
357	3357
1357	3357
2117	3357
358	3358
1358	3358
2118	3358
359	3359
1359	3359
2119	3359
360	3360
1360	3360
2120	3360
361	3361
1361	3361
2121	3361
362	3362
1362	3362
2122	3362
363	3363
1363	3363
2123	3363
364	3364
1364	3364
2124	3364
365	3365
1365	3365
2125	3365
366	3366
1366	3366
2126	3366
367	3367
1367	3367
2127	3367
368	3368
1368	3368
2128	3368
369	3369
1369	3369
2129	3369
370	3370
1370	3370
2130	3370
371	3371
1371	3371
2131	3371
372	3372
1372	3372
2132	3372
373	3373
1373	3373
2133	3373
374	3374
1374	3374
2134	3374
375	3375
1375	3375
2135	3375
376	3376
1376	3376
2136	3376
377	3377
1377	3377
2137	3377
378	3378
1378	3378
2138	3378
379	3379
1379	3379
2139	3379
380	3380
1380	3380
2140	3380
381	3381
1381	3381
2141	3381
382	3382
1382	3382
2142	3382
383	3383
1383	3383
2143	3383
384	3384
1384	3384
2144	3384
385	3385
1385	3385
2145	3385
386	3386
1386	3386
2146	3386
387	3387
1387	3387
2147	3387
388	3388
1388	3388
2148	3388
389	3389
1389	3389
2149	3389
390	3390
1390	3390
2150	3390
391	3391
1391	3391
2151	3391
392	3392
1392	3392
2152	3392
393	3393
1393	3393
2153	3393
394	3394
1394	3394
2154	3394
395	3395
1395	3395
2155	3395
396	3396
1396	3396
2156	3396
397	3397
1397	3397
2157	3397
398	3398
1398	3398
2158	3398
399	3399
1399	3399
2159	3399
400	3400
1400	3400
2160	3400
401	3401
1401	3401
2161	3401
402	3402
1402	3402
2162	3402
403	3403
1403	3403
2163	3403
404	3404
1404	3404
2164	3404
405	3405
1405	3405
2165	3405
406	3406
1406	3406
2166	3406
407	3407
1407	3407
2167	3407
408	3408
1408	3408
2168	3408
409	3409
1409	3409
2169	3409
410	3410
1410	3410
2170	3410
411	3411
1411	3411
2171	3411
412	3412
1412	3412
2172	3412
413	3413
1413	3413
2173	3413
414	3414
1414	3414
2174	3414
415	3415
1415	3415
2175	3415
416	3416
1416	3416
2176	3416
417	3417
1417	3417
2177	3417
418	3418
1418	3418
2178	3418
419	3419
1419	3419
2179	3419
420	3420
1420	3420
2180	3420
421	3421
1421	3421
2181	3421
422	3422
1422	3422
2182	3422
423	3423
1423	3423
2183	3423
424	3424
1424	3424
2184	3424
425	3425
1425	3425
2185	3425
426	3426
1426	3426
2186	3426
427	3427
1427	3427
2187	3427
428	3428
1428	3428
2188	3428
429	3429
1429	3429
2189	3429
430	3430
1430	3430
2190	3430
431	3431
1431	3431
2191	3431
432	3432
1432	3432
2192	3432
433	3433
1433	3433
2193	3433
434	3434
1434	3434
2194	3434
435	3435
1435	3435
2195	3435
436	3436
1436	3436
2196	3436
437	3437
1437	3437
2197	3437
438	3438
1438	3438
2198	3438
439	3439
1439	3439
2199	3439
440	3440
1440	3440
2200	3440
441	3441
1441	3441
2201	3441
442	3442
1442	3442
2202	3442
443	3443
1443	3443
2203	3443
444	3444
1444	3444
2204	3444
445	3445
1445	3445
2205	3445
446	3446
1446	3446
2206	3446
447	3447
1447	3447
2207	3447
448	3448
1448	3448
2208	3448
449	3449
1449	3449
2209	3449
450	3450
1450	3450
2210	3450
451	3451
1451	3451
2211	3451
452	3452
1452	3452
2212	3452
453	3453
1453	3453
2213	3453
454	3454
1454	3454
2214	3454
455	3455
1455	3455
2215	3455
456	3456
1456	3456
2216	3456
457	3457
1457	3457
2217	3457
458	3458
1458	3458
2218	3458
459	3459
1459	3459
2219	3459
460	3460
1460	3460
2220	3460
461	3461
1461	3461
2221	3461
462	3462
1462	3462
2222	3462
463	3463
1463	3463
2223	3463
464	3464
1464	3464
2224	3464
465	3465
1465	3465
2225	3465
466	3466
1466	3466
2226	3466
467	3467
1467	3467
2227	3467
468	3468
1468	3468
2228	3468
469	3469
1469	3469
2229	3469
470	3470
1470	3470
2230	3470
471	3471
1471	3471
2231	3471
472	3472
1472	3472
2232	3472
473	3473
1473	3473
2233	3473
474	3474
1474	3474
2234	3474
475	3475
1475	3475
2235	3475
476	3476
1476	3476
2236	3476
477	3477
1477	3477
2237	3477
478	3478
1478	3478
2238	3478
479	3479
1479	3479
2239	3479
480	3480
1480	3480
2240	3480
481	3481
1481	3481
2241	3481
482	3482
1482	3482
2242	3482
483	3483
1483	3483
2243	3483
484	3484
1484	3484
2244	3484
485	3485
1485	3485
2245	3485
486	3486
1486	3486
2246	3486
487	3487
1487	3487
2247	3487
488	3488
1488	3488
2248	3488
489	3489
1489	3489
2249	3489
490	3490
1490	3490
2250	3490
491	3491
1491	3491
2251	3491
492	3492
1492	3492
2252	3492
493	3493
1493	3493
2253	3493
494	3494
1494	3494
2254	3494
495	3495
1495	3495
2255	3495
496	3496
1496	3496
2256	3496
497	3497
1497	3497
2257	3497
498	3498
1498	3498
2258	3498
499	3499
1499	3499
2259	3499
500	3500
1500	3500
2260	3500
501	3501
1501	3501
2261	3501
502	3502
1502	3502
2262	3502
503	3503
1503	3503
2263	3503
504	3504
1504	3504
2264	3504
505	3505
1505	3505
2265	3505
506	3506
1506	3506
2266	3506
507	3507
1507	3507
2267	3507
508	3508
1508	3508
2268	3508
509	3509
1509	3509
2269	3509
510	3510
1510	3510
2270	3510
511	3511
1511	3511
2271	3511
512	3512
1512	3512
2272	3512
513	3513
1513	3513
2273	3513
514	3514
1514	3514
2274	3514
515	3515
1515	3515
2275	3515
516	3516
1516	3516
2276	3516
517	3517
1517	3517
2277	3517
518	3518
1518	3518
2278	3518
519	3519
1519	3519
2279	3519
520	3520
1520	3520
2280	3520
521	3521
1521	3521
2281	3521
522	3522
1522	3522
2282	3522
523	3523
1523	3523
2283	3523
524	3524
1524	3524
2284	3524
525	3525
1525	3525
2285	3525
526	3526
1526	3526
2286	3526
527	3527
1527	3527
2287	3527
528	3528
1528	3528
2288	3528
529	3529
1529	3529
2289	3529
530	3530
1530	3530
2290	3530
531	3531
1531	3531
2291	3531
532	3532
1532	3532
2292	3532
533	3533
1533	3533
2293	3533
534	3534
1534	3534
2294	3534
535	3535
1535	3535
2295	3535
536	3536
1536	3536
2296	3536
537	3537
1537	3537
2297	3537
538	3538
1538	3538
2298	3538
539	3539
1539	3539
2299	3539
540	3540
1540	3540
2300	3540
541	3541
1541	3541
2301	3541
542	3542
1542	3542
2302	3542
543	3543
1543	3543
2303	3543
544	3544
1544	3544
2304	3544
545	3545
1545	3545
2305	3545
546	3546
1546	3546
2306	3546
547	3547
1547	3547
2307	3547
548	3548
1548	3548
2308	3548
549	3549
1549	3549
2309	3549
550	3550
1550	3550
2310	3550
551	3551
1551	3551
2311	3551
552	3552
1552	3552
2312	3552
553	3553
1553	3553
2313	3553
554	3554
1554	3554
2314	3554
555	3555
1555	3555
2315	3555
556	3556
1556	3556
2316	3556
557	3557
1557	3557
2317	3557
558	3558
1558	3558
2318	3558
559	3559
1559	3559
2319	3559
560	3560
1560	3560
2320	3560
561	3561
1561	3561
2321	3561
562	3562
1562	3562
2322	3562
563	3563
1563	3563
2323	3563
564	3564
1564	3564
2324	3564
565	3565
1565	3565
2325	3565
566	3566
1566	3566
2326	3566
567	3567
1567	3567
2327	3567
568	3568
1568	3568
2328	3568
569	3569
1569	3569
2329	3569
570	3570
1570	3570
2330	3570
571	3571
1571	3571
2331	3571
572	3572
1572	3572
2332	3572
573	3573
1573	3573
2333	3573
574	3574
1574	3574
2334	3574
575	3575
1575	3575
2335	3575
576	3576
1576	3576
2336	3576
577	3577
1577	3577
2337	3577
578	3578
1578	3578
2338	3578
579	3579
1579	3579
2339	3579
580	3580
1580	3580
2340	3580
581	3581
1581	3581
2341	3581
582	3582
1582	3582
2342	3582
583	3583
1583	3583
2343	3583
584	3584
1584	3584
2344	3584
585	3585
1585	3585
2345	3585
586	3586
1586	3586
2346	3586
587	3587
1587	3587
2347	3587
588	3588
1588	3588
2348	3588
589	3589
1589	3589
2349	3589
590	3590
1590	3590
2350	3590
591	3591
1591	3591
2351	3591
592	3592
1592	3592
2352	3592
593	3593
1593	3593
2353	3593
594	3594
1594	3594
2354	3594
595	3595
1595	3595
2355	3595
596	3596
1596	3596
2356	3596
597	3597
1597	3597
2357	3597
598	3598
1598	3598
2358	3598
599	3599
1599	3599
2359	3599
600	3600
1600	3600
2360	3600
601	3601
1601	3601
2361	3601
602	3602
1602	3602
2362	3602
603	3603
1603	3603
2363	3603
604	3604
1604	3604
2364	3604
605	3605
1605	3605
2365	3605
606	3606
1606	3606
2366	3606
607	3607
1607	3607
2367	3607
608	3608
1608	3608
2368	3608
609	3609
1609	3609
2369	3609
610	3610
1610	3610
2370	3610
611	3611
1611	3611
2371	3611
612	3612
1612	3612
2372	3612
613	3613
1613	3613
2373	3613
614	3614
1614	3614
2374	3614
615	3615
1615	3615
2375	3615
616	3616
1616	3616
2376	3616
617	3617
1617	3617
2377	3617
618	3618
1618	3618
2378	3618
619	3619
1619	3619
2379	3619
620	3620
1620	3620
2380	3620
621	3621
1621	3621
2381	3621
622	3622
1622	3622
2382	3622
623	3623
1623	3623
2383	3623
624	3624
1624	3624
2384	3624
625	3625
1625	3625
2385	3625
626	3626
1626	3626
2386	3626
627	3627
1627	3627
2387	3627
628	3628
1628	3628
2388	3628
629	3629
1629	3629
2389	3629
630	3630
1630	3630
2390	3630
631	3631
1631	3631
2391	3631
632	3632
1632	3632
2392	3632
633	3633
1633	3633
2393	3633
634	3634
1634	3634
2394	3634
635	3635
1635	3635
2395	3635
636	3636
1636	3636
2396	3636
637	3637
1637	3637
2397	3637
638	3638
1638	3638
2398	3638
639	3639
1639	3639
2399	3639
640	3640
1640	3640
2400	3640
641	3641
1641	3641
2401	3641
642	3642
1642	3642
2402	3642
643	3643
1643	3643
2403	3643
644	3644
1644	3644
2404	3644
645	3645
1645	3645
2405	3645
646	3646
1646	3646
2406	3646
647	3647
1647	3647
2407	3647
648	3648
1648	3648
2408	3648
649	3649
1649	3649
2409	3649
650	3650
1650	3650
2410	3650
651	3651
1651	3651
2411	3651
652	3652
1652	3652
2412	3652
653	3653
1653	3653
2413	3653
654	3654
1654	3654
2414	3654
655	3655
1655	3655
2415	3655
656	3656
1656	3656
2416	3656
657	3657
1657	3657
2417	3657
658	3658
1658	3658
2418	3658
659	3659
1659	3659
2419	3659
660	3660
1660	3660
2420	3660
661	3661
1661	3661
2421	3661
662	3662
1662	3662
2422	3662
663	3663
1663	3663
2423	3663
664	3664
1664	3664
2424	3664
665	3665
1665	3665
2425	3665
666	3666
1666	3666
2426	3666
667	3667
1667	3667
2427	3667
668	3668
1668	3668
2428	3668
669	3669
1669	3669
2429	3669
670	3670
1670	3670
2430	3670
671	3671
1671	3671
2431	3671
672	3672
1672	3672
2432	3672
673	3673
1673	3673
2433	3673
674	3674
1674	3674
2434	3674
675	3675
1675	3675
2435	3675
676	3676
1676	3676
2436	3676
677	3677
1677	3677
2437	3677
678	3678
1678	3678
2438	3678
679	3679
1679	3679
2439	3679
680	3680
1680	3680
2440	3680
681	3681
1681	3681
2441	3681
682	3682
1682	3682
2442	3682
683	3683
1683	3683
2443	3683
684	3684
1684	3684
2444	3684
685	3685
1685	3685
2445	3685
686	3686
1686	3686
2446	3686
687	3687
1687	3687
2447	3687
688	3688
1688	3688
2448	3688
689	3689
1689	3689
2449	3689
690	3690
1690	3690
2450	3690
691	3691
1691	3691
2451	3691
692	3692
1692	3692
2452	3692
693	3693
1693	3693
2453	3693
694	3694
1694	3694
2454	3694
695	3695
1695	3695
2455	3695
696	3696
1696	3696
2456	3696
697	3697
1697	3697
2457	3697
698	3698
1698	3698
2458	3698
699	3699
1699	3699
2459	3699
700	3700
1700	3700
2460	3700
701	3701
1701	3701
2461	3701
702	3702
1702	3702
2462	3702
703	3703
1703	3703
2463	3703
704	3704
1704	3704
2464	3704
705	3705
1705	3705
2465	3705
706	3706
1706	3706
2466	3706
707	3707
1707	3707
2467	3707
708	3708
1708	3708
2468	3708
709	3709
1709	3709
2469	3709
710	3710
1710	3710
2470	3710
711	3711
1711	3711
2471	3711
712	3712
1712	3712
2472	3712
713	3713
1713	3713
2473	3713
714	3714
1714	3714
2474	3714
715	3715
1715	3715
2475	3715
716	3716
1716	3716
2476	3716
717	3717
1717	3717
2477	3717
718	3718
1718	3718
2478	3718
719	3719
1719	3719
2479	3719
720	3720
1720	3720
2480	3720
721	3721
1721	3721
2481	3721
722	3722
1722	3722
2482	3722
723	3723
1723	3723
2483	3723
724	3724
1724	3724
2484	3724
725	3725
1725	3725
2485	3725
726	3726
1726	3726
2486	3726
727	3727
1727	3727
2487	3727
728	3728
1728	3728
2488	3728
729	3729
1729	3729
2489	3729
730	3730
1730	3730
2490	3730
731	3731
1731	3731
2491	3731
732	3732
1732	3732
2492	3732
733	3733
1733	3733
2493	3733
734	3734
1734	3734
2494	3734
735	3735
1735	3735
2495	3735
736	3736
1736	3736
2496	3736
737	3737
1737	3737
2497	3737
738	3738
1738	3738
2498	3738
739	3739
1739	3739
2499	3739
740	3740
1740	3740
2500	3740
741	3741
1741	3741
2501	3741
742	3742
1742	3742
2502	3742
743	3743
1743	3743
2503	3743
744	3744
1744	3744
2504	3744
745	3745
1745	3745
2505	3745
746	3746
1746	3746
2506	3746
747	3747
1747	3747
2507	3747
748	3748
1748	3748
2508	3748
749	3749
1749	3749
2509	3749
750	3750
1750	3750
2510	3750
751	3751
1751	3751
2511	3751
752	3752
1752	3752
2512	3752
753	3753
1753	3753
2513	3753
754	3754
1754	3754
2514	3754
755	3755
1755	3755
2515	3755
756	3756
1756	3756
2516	3756
757	3757
1757	3757
2517	3757
758	3758
1758	3758
2518	3758
759	3759
1759	3759
2519	3759
760	3760
1760	3760
2520	3760
761	3761
1761	3761
2521	3761
762	3762
1762	3762
2522	3762
763	3763
1763	3763
2523	3763
764	3764
1764	3764
2524	3764
765	3765
1765	3765
2525	3765
766	3766
1766	3766
2526	3766
767	3767
1767	3767
2527	3767
768	3768
1768	3768
2528	3768
769	3769
1769	3769
2529	3769
770	3770
1770	3770
2530	3770
771	3771
1771	3771
2531	3771
772	3772
1772	3772
2532	3772
773	3773
1773	3773
2533	3773
774	3774
1774	3774
2534	3774
775	3775
1775	3775
2535	3775
776	3776
1776	3776
2536	3776
777	3777
1777	3777
2537	3777
778	3778
1778	3778
2538	3778
779	3779
1779	3779
2539	3779
780	3780
1780	3780
2540	3780
781	3781
1781	3781
2541	3781
782	3782
1782	3782
2542	3782
783	3783
1783	3783
2543	3783
784	3784
1784	3784
2544	3784
785	3785
1785	3785
2545	3785
786	3786
1786	3786
2546	3786
787	3787
1787	3787
2547	3787
788	3788
1788	3788
2548	3788
789	3789
1789	3789
2549	3789
790	3790
1790	3790
2550	3790
791	3791
1791	3791
2551	3791
792	3792
1792	3792
2552	3792
793	3793
1793	3793
2553	3793
794	3794
1794	3794
2554	3794
795	3795
1795	3795
2555	3795
796	3796
1796	3796
2556	3796
797	3797
1797	3797
2557	3797
798	3798
1798	3798
2558	3798
799	3799
1799	3799
2559	3799
800	3800
1800	3800
2560	3800
801	3801
1801	3801
2561	3801
802	3802
1802	3802
2562	3802
803	3803
1803	3803
2563	3803
804	3804
1804	3804
2564	3804
805	3805
1805	3805
2565	3805
806	3806
1806	3806
2566	3806
807	3807
1807	3807
2567	3807
808	3808
1808	3808
2568	3808
809	3809
1809	3809
2569	3809
810	3810
1810	3810
2570	3810
811	3811
1811	3811
2571	3811
812	3812
1812	3812
2572	3812
813	3813
1813	3813
2573	3813
814	3814
1814	3814
2574	3814
815	3815
1815	3815
2575	3815
816	3816
1816	3816
2576	3816
817	3817
1817	3817
2577	3817
818	3818
1818	3818
2578	3818
819	3819
1819	3819
2579	3819
820	3820
1820	3820
2580	3820
821	3821
1821	3821
2581	3821
822	3822
1822	3822
2582	3822
823	3823
1823	3823
2583	3823
824	3824
